Name,Email,Course,Age
Student_4877,user_4877@email.com,Automation,17
Student_4878,user_4878@email.com,Computing,44
Student_4879,user_4879@gmail.com,Automation,16
Student_4880,user_4880@email.com,Unknown,24
Student_4881,user_4881@gmail.com,Unknown,33
Student_4882,user_4882@email.com,Unknown,36
Student_4883,user_4883@email.com,Unknown,41
Student_4884,user_4884@email.com,Computing,29
Student_4885,user_4885@email.com,Computing,44
Student_4886,user_4886@email.com,Business,26
Student_4887,user_4887.email.com,Automation,39
Student_4888,user_4888@email.com,Unknown,27
Student_4889,user_4889@gmail.com,Business,28
Student_4890,user_4890@email.com,Unknown,41
Student_4891,user_4891@gmail.com,Automation,32
Student_4892,user_4892.email.com,Business,43
Student_4893,user_4893.email.com,Computing,40
Student_4894,user_4894@student.ac.uk,Unknown,42
Student_4895,user_4895@email.com,Automation,28
Student_4896,user_4896@email.com,Unknown,44
Student_4897,user_4897@gmail.com,Automation,45
Student_4898,user_4898@student.ac.uk,Unknown,23
Student_4899,user_4899.email.com,Unknown,33
Student_4900,user_4900.email.com,Business,25
Student_4901,user_4901.email.com,Business,44
Student_4902,user_4902.email.com,Computing,26
Student_4903,user_4903@student.ac.uk,Automation,17
Student_4904,user_4904@student.ac.uk,Automation,15
Student_4905,user_4905.email.com,Business,20
Student_4906,user_4906@email.com,Automation,43
Student_4907,user_4907@email.com,Business,26
Student_4908,user_4908@email.com,Automation,20
Student_4909,user_4909@email.com,Automation,44
Student_4910,user_4910.email.com,Automation,21
Student_4911,user_4911@student.ac.uk,Automation,33
Student_4912,user_4912@email.com,Business,35
Student_4913,user_4913.email.com,Business,17
Student_4914,user_4914@student.ac.uk,Unknown,44
Student_4915,user_4915@student.ac.uk,Unknown,28
Student_4916,user_4916@gmail.com,Unknown,15
Student_4917,user_4917@gmail.com,Automation,34
Student_4918,user_4918@student.ac.uk,Unknown,38
Student_4919,user_4919.email.com,Computing,41
Student_4920,user_4920@student.ac.uk,Unknown,40
Student_4921,user_4921@student.ac.uk,Business,17
Student_4922,user_4922.email.com,Unknown,22
Student_4923,user_4923.email.com,Unknown,39
Student_4924,user_4924@student.ac.uk,Unknown,44
Student_4925,user_4925@email.com,Computing,18
Student_4926,user_4926@student.ac.uk,Unknown,34
Student_4927,user_4927@email.com,Computing,42
Student_4928,user_4928@student.ac.uk,Business,31
Student_4929,user_4929@gmail.com,Unknown,37
Student_4930,user_4930@student.ac.uk,Business,36
Student_4931,user_4931.email.com,Automation,27
Student_4932,user_4932@email.com,Computing,16
Student_4933,user_4933@student.ac.uk,Unknown,16
Student_4934,user_4934@gmail.com,Unknown,24
Student_4935,user_4935@email.com,Computing,30
Student_4936,user_4936@gmail.com,Business,20
Student_4937,user_4937.email.com,Business,26
Student_4938,user_4938.email.com,Automation,17
Student_4939,user_4939.email.com,Automation,45
Student_4940,user_4940@email.com,Unknown,21
Student_4941,user_4941.email.com,Unknown,26
Student_4942,user_4942@gmail.com,Computing,39
Student_4943,user_4943@gmail.com,Business,27
Student_4944,user_4944@student.ac.uk,Automation,40
Student_4945,user_4945@gmail.com,Unknown,27
Student_4946,user_4946.email.com,Computing,31
Student_4947,user_4947@email.com,Business,44
Student_4948,user_4948.email.com,Business,17
Student_4949,user_4949@student.ac.uk,Unknown,31
Student_4950,user_4950@student.ac.uk,Computing,16
Student_4951,user_4951.email.com,Automation,42
Student_4952,user_4952@student.ac.uk,Business,24
Student_4953,user_4953@student.ac.uk,Automation,28
Student_4954,user_4954@email.com,Unknown,25
Student_4955,user_4955@email.com,Automation,29
Student_4956,user_4956@email.com,Computing,44
Student_4957,user_4957@email.com,Business,36
Student_4958,user_4958@email.com,Unknown,20
Student_4959,user_4959.email.com,Unknown,41
Student_4960,user_4960@student.ac.uk,Automation,26
Student_4961,user_4961@gmail.com,Automation,24
Student_4962,user_4962@student.ac.uk,Business,33
Student_4963,user_4963@gmail.com,Unknown,30
Student_4964,user_4964.email.com,Automation,22
Student_4965,user_4965.email.com,Computing,28
Student_4966,user_4966@student.ac.uk,Automation,34
Student_4967,user_4967.email.com,Unknown,25
Student_4968,user_4968@gmail.com,Unknown,44
Student_4969,user_4969@student.ac.uk,Automation,16
Student_4970,user_4970@email.com,Unknown,20
Student_4971,user_4971.email.com,Computing,31
Student_4972,user_4972@email.com,Business,36
Student_4973,user_4973@gmail.com,Automation,41
Student_4974,user_4974@email.com,Computing,32
Student_4975,user_4975@student.ac.uk,Automation,44
Student_4976,user_4976@email.com,Unknown,15
Student_4977,user_4977@student.ac.uk,Automation,34
Student_4978,user_4978@email.com,Unknown,27
Student_4979,user_4979@gmail.com,Unknown,16
Student_4980,user_4980@student.ac.uk,Computing,22
Student_4981,user_4981@email.com,Business,26
Student_4982,user_4982.email.com,Computing,23
Student_4983,user_4983@student.ac.uk,Computing,44
Student_4984,user_4984@gmail.com,Computing,41
Student_4985,user_4985@gmail.com,Unknown,45
Student_4986,user_4986@email.com,Business,14
Student_4987,user_4987.email.com,Computing,16
Student_4988,user_4988@gmail.com,Unknown,43
Student_4989,user_4989.email.com,Business,35
Student_4990,user_4990@student.ac.uk,Business,16
Student_4991,user_4991@email.com,Automation,37
Student_4992,user_4992.email.com,Computing,44
Student_4993,user_4993.email.com,Automation,29
Student_4994,user_4994@email.com,Automation,43
Student_4995,user_4995@gmail.com,Computing,43
Student_4996,user_4996.email.com,Automation,24
Student_4997,user_4997.email.com,Computing,43
Student_4998,user_4998@email.com,Automation,43
Student_4999,user_4999@student.ac.uk,Computing,43
Student_5000,user_5000@email.com,Business,41
Student_5001,user_5001@email.com,Automation,19
Student_5002,user_5002@email.com,Business,18
Student_5003,user_5003.email.com,Automation,45
Student_5004,user_5004@email.com,Computing,30
Student_5005,user_5005@student.ac.uk,Automation,31
Student_5006,user_5006@email.com,Computing,27
Student_5007,user_5007@student.ac.uk,Unknown,30
Student_5008,user_5008@gmail.com,Business,24
Student_5009,user_5009@gmail.com,Business,38
Student_5010,user_5010@email.com,Unknown,18
Student_5011,user_5011.email.com,Computing,35
Student_5012,user_5012.email.com,Automation,29
Student_5013,user_5013.email.com,Automation,31
Student_5014,user_5014@gmail.com,Automation,45
Student_5015,user_5015@gmail.com,Automation,25
Student_5016,user_5016@student.ac.uk,Business,40
Student_5017,user_5017@gmail.com,Business,39
Student_5018,user_5018@student.ac.uk,Business,26
Student_5019,user_5019.email.com,Business,21
Student_5020,user_5020@gmail.com,Computing,25
Student_5021,user_5021@email.com,Automation,19
Student_5022,user_5022.email.com,Computing,19
Student_5023,user_5023@student.ac.uk,Automation,38
Student_5024,user_5024@student.ac.uk,Automation,26
Student_5025,user_5025@gmail.com,Computing,25
Student_5026,user_5026@email.com,Computing,40
Student_5027,user_5027@gmail.com,Computing,41
Student_5028,user_5028@email.com,Business,26
Student_5029,user_5029@email.com,Computing,44
Student_5030,user_5030@gmail.com,Unknown,25
Student_5031,user_5031@email.com,Unknown,15
Student_5032,user_5032@email.com,Business,21
Student_5033,user_5033.email.com,Business,24
Student_5034,user_5034@gmail.com,Business,45
Student_5035,user_5035.email.com,Computing,21
Student_5036,user_5036.email.com,Business,16
Student_5037,user_5037.email.com,Automation,16
Student_5038,user_5038@email.com,Automation,15
Student_5039,user_5039@gmail.com,Automation,15
Student_5040,user_5040@gmail.com,Automation,24
Student_5041,user_5041@gmail.com,Automation,21
Student_5042,user_5042.email.com,Computing,32
Student_5043,user_5043@gmail.com,Business,34
Student_5044,user_5044@email.com,Unknown,17
Student_5045,user_5045@email.com,Unknown,41
Student_5046,user_5046@gmail.com,Unknown,29
Student_5047,user_5047@student.ac.uk,Business,19
Student_5048,user_5048@gmail.com,Automation,21
Student_5049,user_5049@student.ac.uk,Business,26
Student_5050,user_5050@student.ac.uk,Automation,15
Student_5051,user_5051@email.com,Unknown,33
Student_5052,user_5052@student.ac.uk,Automation,26
Student_5053,user_5053.email.com,Automation,39
Student_5054,user_5054@email.com,Automation,29
Student_5055,user_5055@email.com,Computing,21
Student_5056,user_5056@email.com,Computing,14
Student_5057,user_5057@email.com,Automation,33
Student_5058,user_5058@student.ac.uk,Automation,26
Student_5059,user_5059@email.com,Automation,27
Student_5060,user_5060@student.ac.uk,Computing,21
Student_5061,user_5061@gmail.com,Automation,17
Student_5062,user_5062.email.com,Business,30
Student_5063,user_5063.email.com,Computing,39
Student_5064,user_5064@gmail.com,Unknown,36
Student_5065,user_5065.email.com,Business,21
Student_5066,user_5066.email.com,Unknown,28
Student_5067,user_5067@gmail.com,Computing,30
Student_5068,user_5068@gmail.com,Unknown,16
Student_5069,user_5069@student.ac.uk,Unknown,16
Student_5070,user_5070@gmail.com,Unknown,28
Student_5071,user_5071@gmail.com,Business,20
Student_5072,user_5072@email.com,Automation,26
Student_5073,user_5073@student.ac.uk,Computing,30
Student_5074,user_5074@email.com,Business,40
Student_5075,user_5075@gmail.com,Automation,45
Student_5076,user_5076@gmail.com,Computing,28
Student_5077,user_5077@email.com,Unknown,35
Student_5078,user_5078@gmail.com,Computing,41
Student_5079,user_5079@email.com,Business,29
Student_5080,user_5080.email.com,Unknown,30
Student_5081,user_5081.email.com,Unknown,37
Student_5082,user_5082@student.ac.uk,Computing,14
Student_5083,user_5083@email.com,Computing,35
Student_5084,user_5084@email.com,Automation,21
Student_5085,user_5085@student.ac.uk,Business,14
Student_5086,user_5086@student.ac.uk,Computing,26
Student_5087,user_5087.email.com,Business,16
Student_5088,user_5088@gmail.com,Automation,26
Student_5089,user_5089@gmail.com,Computing,22
Student_5090,user_5090@email.com,Computing,22
Student_5091,user_5091@student.ac.uk,Computing,42
Student_5092,user_5092.email.com,Unknown,44
Student_5093,user_5093@student.ac.uk,Business,18
Student_5094,user_5094@email.com,Automation,29
Student_5095,user_5095@gmail.com,Business,37
Student_5096,user_5096@student.ac.uk,Business,38
Student_5097,user_5097.email.com,Business,37
Student_5098,user_5098@student.ac.uk,Unknown,31
Student_5099,user_5099.email.com,Computing,35
Student_5100,user_5100.email.com,Computing,19
Student_5101,user_5101@email.com,Computing,34
Student_5102,user_5102@student.ac.uk,Computing,17
Student_5103,user_5103@student.ac.uk,Automation,44
Student_5104,user_5104@student.ac.uk,Business,37
Student_5105,user_5105@student.ac.uk,Unknown,33
Student_5106,user_5106@student.ac.uk,Unknown,45
Student_5107,user_5107@email.com,Computing,35
Student_5108,user_5108@student.ac.uk,Business,20
Student_5109,user_5109.email.com,Automation,22
Student_5110,user_5110@student.ac.uk,Automation,44
Student_5111,user_5111@gmail.com,Business,34
Student_5112,user_5112@gmail.com,Business,33
Student_5113,user_5113@gmail.com,Unknown,29
Student_5114,user_5114@student.ac.uk,Unknown,22
Student_5115,user_5115.email.com,Automation,33
Student_5116,user_5116.email.com,Computing,35
Student_5117,user_5117@gmail.com,Unknown,39
Student_5118,user_5118@email.com,Unknown,29
Student_5119,user_5119@student.ac.uk,Computing,21
Student_5120,user_5120@email.com,Business,17
Student_5121,user_5121@gmail.com,Automation,34
Student_5122,user_5122@gmail.com,Unknown,19
Student_5123,user_5123@student.ac.uk,Automation,45
Student_5124,user_5124@gmail.com,Automation,21
Student_5125,user_5125@gmail.com,Business,32
Student_5126,user_5126.email.com,Business,35
Student_5127,user_5127@student.ac.uk,Automation,30
Student_5128,user_5128@email.com,Business,33
Student_5129,user_5129.email.com,Business,41
Student_5130,user_5130.email.com,Computing,40
Student_5131,user_5131@gmail.com,Unknown,24
Student_5132,user_5132@student.ac.uk,Automation,31
Student_5133,user_5133@student.ac.uk,Automation,27
Student_5134,user_5134@email.com,Business,16
Student_5135,user_5135@student.ac.uk,Automation,40
Student_5136,user_5136@email.com,Business,37
Student_5137,user_5137@gmail.com,Automation,20
Student_5138,user_5138@gmail.com,Computing,28
Student_5139,user_5139@student.ac.uk,Computing,29
Student_5140,user_5140@gmail.com,Computing,21
Student_5141,user_5141@gmail.com,Unknown,43
Student_5142,user_5142@email.com,Business,27
Student_5143,user_5143@email.com,Computing,24
Student_5144,user_5144@student.ac.uk,Automation,41
Student_5145,user_5145@student.ac.uk,Automation,18
Student_5146,user_5146@student.ac.uk,Computing,41
Student_5147,user_5147.email.com,Computing,43
Student_5148,user_5148@email.com,Automation,21
Student_5149,user_5149.email.com,Computing,44
Student_5150,user_5150@gmail.com,Automation,41
Student_5151,user_5151.email.com,Business,17
Student_5152,user_5152@student.ac.uk,Computing,29
Student_5153,user_5153@email.com,Automation,25
Student_5154,user_5154@student.ac.uk,Computing,36
Student_5155,user_5155.email.com,Unknown,44
Student_5156,user_5156.email.com,Automation,32
Student_5157,user_5157@gmail.com,Automation,31
Student_5158,user_5158.email.com,Computing,34
Student_5159,user_5159@email.com,Unknown,43
Student_5160,user_5160@student.ac.uk,Business,30
Student_5161,user_5161@student.ac.uk,Automation,25
Student_5162,user_5162@student.ac.uk,Business,18
Student_5163,user_5163@email.com,Automation,30
Student_5164,user_5164@email.com,Business,32
Student_5165,user_5165@gmail.com,Business,42
Student_5166,user_5166@gmail.com,Automation,41
Student_5167,user_5167@email.com,Unknown,43
Student_5168,user_5168.email.com,Automation,26
Student_5169,user_5169@student.ac.uk,Automation,24
Student_5170,user_5170@student.ac.uk,Automation,30
Student_5171,user_5171@student.ac.uk,Business,31
Student_5172,user_5172@email.com,Unknown,20
Student_5173,user_5173@email.com,Business,19
Student_5174,user_5174@email.com,Business,19
Student_5175,user_5175.email.com,Automation,21
Student_5176,user_5176.email.com,Automation,21
Student_5177,user_5177.email.com,Business,32
Student_5178,user_5178@email.com,Computing,17
Student_5179,user_5179@email.com,Unknown,39
Student_5180,user_5180@email.com,Computing,26
Student_5181,user_5181@email.com,Computing,35
Student_5182,user_5182@student.ac.uk,Computing,23
Student_5183,user_5183@gmail.com,Unknown,23
Student_5184,user_5184.email.com,Business,19
Student_5185,user_5185@email.com,Computing,39
Student_5186,user_5186@gmail.com,Automation,32
Student_5187,user_5187@gmail.com,Unknown,18
Student_5188,user_5188.email.com,Unknown,17
Student_5189,user_5189@student.ac.uk,Business,43
Student_5190,user_5190@email.com,Business,26
Student_5191,user_5191@email.com,Computing,41
Student_5192,user_5192@gmail.com,Business,24
Student_5193,user_5193@email.com,Computing,45
Student_5194,user_5194.email.com,Business,14
Student_5195,user_5195@email.com,Automation,32
Student_5196,user_5196@email.com,Business,21
Student_5197,user_5197@student.ac.uk,Business,17
Student_5198,user_5198@email.com,Business,15
Student_5199,user_5199@student.ac.uk,Business,35
Student_5200,user_5200.email.com,Automation,14
Student_5201,user_5201@gmail.com,Automation,35
Student_5202,user_5202.email.com,Automation,19
Student_5203,user_5203.email.com,Computing,35
Student_5204,user_5204@email.com,Automation,25
